imgurl,name,course,cuisine,keyword,summary,ingredients,nutritions,Times
https://recipe52.com/wp-content/uploads/2021/12/nihari-spice-mix-300x300.jpg,Nihari Masala,Main Course,"Hyderabadi, Indian, Pakistani",nihari masala,I've tested the recipe with the fewest ingredients. Anything that can be skipped is marked with *(star). Find measures for coversion of whole spices to ground in notes.,"['coriander seeds', 'fennel seeds', 'cumin seeds', 'black cumin', 'black pepper', 'cinnamon stick', 'black cardamom', 'green cardamom*', 'cloves', 'bay leaf*', 'star anise*', 'long pepper', 'Kashmiri chilli powder', 'red chilli powder', 'turmeric powder*', 'salt']","{'Calories': '22 kcal', 'Carbohydrates': '4 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '1 g', 'Trans Fat': '1 g', 'Sodium': '634 mg', 'Potassium': '116 mg', 'Fiber': '2 g', 'Sugar': '1 g', 'Vitamin A': '900 IU', 'Vitamin C': '1 mg', 'Calcium': '42 mg', 'Iron': '1 mg'}",{'PrepTime': '10 minutes'}
https://recipe52.com/wp-content/uploads/2020/11/nihari-recipe-11-360x360.jpg,Nihari Recipe,Main Course,"Hyderabadi, Indian, Pakistani",nihari recipe,Easy and great nihari recipe from scratch.,"['oil', 'onion', 'beef shank', 'bones with bone marrow', 'Nihari Masala', 'ginger paste', 'garlic paste', 'green chilli paste', 'water ', 'wheat flour or more for thicker', 'plain yogurt', 'ginger ', 'lemon wedges', 'green chili', 'fresh coriander / cilantro']","{'Calories': '534 kcal', 'Carbohydrates': '11 g', 'Protein': '25 g', 'Fat': '44 g', 'Saturated Fat': '8 g', 'Trans Fat': '1 g', 'Cholesterol': '62 mg', 'Sodium': '525 mg', 'Potassium': '421 mg', 'Fiber': '3 g', 'Sugar': '3 g', 'Vitamin A': '73 IU', 'Vitamin C': '12 mg', 'Calcium': '120 mg', 'Iron': '4 mg'}","{'PrepTime': '20 minutes', 'CookTime': '4 hours'}"
https://recipe52.com/wp-content/uploads/2017/03/oreo-condensed-milk-truffles-2-1-of-11.gif,Oreo Balls with Condensed Milk,Dessert,World,"Oreo balls with condensed milk, oreo truffles with condensed milk"," This makes these bite sized balls really great for serving in parties. So Oreo, so chocolaty!","['1 packet Oreo ', 'condensed milk', 'chocolate of your choice']","{'Calories': '108 kcal', 'Carbohydrates': '16 g', 'Protein': '1 g', 'Fat': '5 g', 'Saturated Fat': '2 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '2 g', 'Trans Fat': '1 g', 'Cholesterol': '3 mg', 'Sodium': '50 mg', 'Potassium': '74 mg', 'Fiber': '1 g', 'Sugar': '12 g', 'Vitamin A': '22 IU', 'Vitamin C': '1 mg', 'Calcium': '27 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'Rollingtime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2018/07/Pakistani-Biryani-blog-1-of-1-edited-1-360x360.jpg,Pakistani Chicken Biryani,Main Course,"Indian, Pakistani",Pakistani Chicken Biryani Recipe,An easy home style delicious biryani. Serve freshly cooked with raita na kachumber.,"['chicken', 'yogurt', 'green chilli paste', 'ginger garlic paste', 'red chilli powder or 2 tablespoons biryani masala', 'coriander powder', 'cumin seeds', 'turmeric powder', 'cinnamon', 'black pepper', 'garam masala powder', 'cloves', 'black cardamom', 'bay leaf', 'salt ', 'Oil ', 'onion (or 1 cup fried onions packed)', 'tomatoes', 'prunes*', ' potatoes', 'chat masala', ' basmati rice', 'Water', 'cinnamon', 'cumin seeds', 'bay leaf', 'black pepper', 'cloves', 'salt', 'oil', 'coriander leaves', ' mint leaves', ' green chillies', ' Saffron', ' yellow or orange color', 'water for dum']","{'Calories': '590 kcal', 'Carbohydrates': '90 g', 'Protein': '9 g', 'Fat': '21 g', 'Saturated Fat': '2 g', 'Polyunsaturated Fat': '6 g', 'Monounsaturated Fat': '12 g', 'Trans Fat': '1 g', 'Cholesterol': '4 mg', 'Sodium': '1422 mg', 'Potassium': '222 mg', 'Fiber': '4 g', 'Sugar': '2 g', 'Vitamin A': '324 IU', 'Vitamin C': '4 mg', 'Calcium': '86 mg', 'Iron': '2 mg'}","{'PrepTime': '40 minutes', 'CookTime': '1 hour'}"
https://recipe52.com/wp-content/uploads/2018/04/Chicken-Karahi-Recipe-Pakistani-1-of-1-360x360.jpg,Chicken Karahi Recipe,Main Course,Pakistani,"Chicken kadai recipe, chicken Karahi recipe","A bright and tempting chicken cooked in tomato gravy, served with shredded ginger and chilies.","['chicken', 'oil', 'black pepper', 'salt', 'onion', 'chopped garlic', 'green chilli paste', ' kashmiri red chilli powder', 'coriander powder', 'cumin powder', 'dry fenugreek leaves', 'garam masala powder', 'turmeric powder', 'black pepper powder', 'red chilli', 'tomato ', 'salt', 'butter', 'ginger', ' chillies', 'lemon']","{'Calories': '342 kcal', 'Carbohydrates': '10 g', 'Protein': '13 g', 'Fat': '29 g', 'Saturated Fat': '4 g', 'Trans Fat': '1 g', 'Cholesterol': '45 mg', 'Sodium': '644 mg', 'Potassium': '501 mg', 'Fiber': '3 g', 'Sugar': '5 g', 'Vitamin A': '1103 IU', 'Vitamin C': '62 mg', 'Calcium': '50 mg', 'Iron': '2 mg'}","{'PrepTime': '10 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2021/03/Chicken-Tikka-Leg-Recipe-5-1-1-360x360.jpg,Chicken Tikka Recipe Pakistani,Dinner Recipes,"Indian, Pakistani","Chicken tikka Pakistani, tandoori chicken recipe",Ready for a smokey succulent authentic Pakistani chicken tikka? It tastes just like a restaurant and as if just came off the barbecue pit. ,"['skinless chicken', 'salt', 'vinegar', 'Kashmiri chili powder or paprika for color', 'cumin powder', 'coriander powder', 'red chilli flakes', 'turmeric powder', 'black pepper powder', 'ginger paste', 'garlic paste', 'green chilli paste', 'salt', 'oil', 'lemon juice', 'plain yogurt', 'raw green papaya paste', 'sugar', 'zarda color or red color', 'Oil']","{'Calories': '361 kcal', 'Carbohydrates': '7 g', 'Protein': '42 g', 'Fat': '18 g', 'Saturated Fat': '3 g', 'Trans Fat': '1 g', 'Cholesterol': '133 mg', 'Sodium': '1687 mg', 'Potassium': '617 mg', 'Fiber': '2 g', 'Sugar': '2 g', 'Vitamin A': '1423 IU', 'Vitamin C': '14 mg', 'Calcium': '83 mg', 'Iron': '4 mg'}","{'PrepTime': '30 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2016/12/keema-cutlets-3-360x360.jpg,Keema cutlets (Beef or Mutton),Snack,"Bohra Recipes, Pakistani",keema cutlets,An easy recipe for deliciously soft cutlets. The spices are moderate and you may add more chillies or chat masala for spicier kabab.,"['ground meat', 'green chili paste', 'ginger garlic paste', 'coriander powder', 'red chili flakes', 'cumin powder', 'red chili powder', 'salt', 'black pepper', 'turmeric powder', 'bread slices', 'milk', 'cilantro', ' mint leaves', ' lemon juice', 'bread crumbs', 'eggs', 'salt', 'red chilli ', 'Oil']","{'Calories': '133 kcal', 'Carbohydrates': '8 g', 'Protein': '7 g', 'Fat': '8 g', 'Saturated Fat': '3 g', 'Trans Fat': '1 g', 'Cholesterol': '51 mg', 'Sodium': '107 mg', 'Potassium': '125 mg', 'Fiber': '1 g', 'Sugar': '1 g', 'Vitamin A': '90 IU', 'Vitamin C': '2 mg', 'Calcium': '40 mg', 'Iron': '1 mg'}","{'PrepTime': '30 minutes', 'CookTime': '10 minutes'}"
https://recipe52.com/wp-content/uploads/2021/11/Shami-kabab-square-1-300x300.jpg,Shami Kabab Recipe,Snack,"Indian, Pakistani","shami kabab recipe, Shami kebeb",Delicious and traditionally Pakistani shami kebab with perfect texture and taste.,"['round red chili ', 'laung', 'cinnamon', 'black cardamom', 'black pepper', 'bay leaf', 'corriander \xa0seeds', 'cumin', 'black cumin', 'fenugreek seeds', 'salt', ' boneless beef', 'yellow split pea', 'potato', 'Shami kebab Spice Mix', 'oil', 'mint leaves', 'green chilies', 'ginger  ', 'garlic ', 'turmeric', 'water', 'chopped fresh coriander', 'chat masala', '\xa0chopped onion', 'egg', 'hard-boiled egg', 'eggs', 'salt', 'red chili powder', 'Breadcrumbs', 'Oil']","{'Calories': '171 kcal', 'Carbohydrates': '10 g', 'Protein': '8 g', 'Fat': '11 g', 'Saturated Fat': '2 g', 'Polyunsaturated Fat': '3 g', 'Monounsaturated Fat': '6 g', 'Trans Fat': '1 g', 'Cholesterol': '53 mg', 'Sodium': '167 mg', 'Potassium': '277 mg', 'Fiber': '3 g', 'Sugar': '2 g', 'Vitamin A': '226 IU', 'Vitamin C': '19 mg', 'Calcium': '23 mg', 'Iron': '1 mg'}","{'PrepTime': '20 minutes', 'CookTime': '45 minutes', 'RollingandFrying': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2019/06/Paneer-reshmi-handi-1-of-1-2-500x500.jpg,Paneer Reshmi Chicken Handi,Dinner Recipes,Pakistani,paneer reshmi handi recipe,An Italian cuisine inspired Pakistani Curry recipe. It's rich creamy and tastes great with hot garlic naan.,"['oil', 'onion', 'green chilli paste', 'ginger paste', 'garlic paste', 'yogurt', 'chicken cubes', 'cornflour', 'Salt', 'butter', 'cumin powder', 'capsicum', 'onion', 'shredded cheese', 'heavy cream', 'butter', 'chillies', 'white pepper', 'Salt']","{'Calories': '615 kcal', 'Carbohydrates': '33 g', 'Protein': '23 g', 'Fat': '44 g', 'Saturated Fat': '14 g', 'Polyunsaturated Fat': '9 g', 'Monounsaturated Fat': '19 g', 'Trans Fat': '1 g', 'Cholesterol': '70 mg', 'Sodium': '24320 mg', 'Potassium': '635 mg', 'Fiber': '2 g', 'Sugar': '24 g', 'Vitamin A': '1494 IU', 'Vitamin C': '78 mg', 'Calcium': '354 mg', 'Iron': '2 mg'}","{'PrepTime': '7 minutes', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2022/05/Papaya-jam-300x300.jpg,Papaya Jam,Breakfast,World,"papaya jam, no pectin papaya jam","It tastes amazing and to my surprise, the cooked aroma of papaya and the mellow taste boosted with a kick of lemon juice is so so palatable. ","['papaya', 'sugar', 'lemon juice']","{'Calories': '44 kcal', 'Carbohydrates': '11 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '1 g', 'Sodium': '2 mg', 'Potassium': '52 mg', 'Fiber': '1 g', 'Sugar': '11 g', 'Vitamin A': '264 IU', 'Vitamin C': '18 mg', 'Calcium': '6 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'CookTime': '35 minutes'}"
https://recipe52.com/wp-content/uploads/2021/05/peach-ice-cream-cover-1-300x300.jpg,Peach Ice Cream Recipe (No-Eggs),Dessert,World,"homemade, no churn, peach ice cream, with condensed milk",Deliciously creamy peach ice cream packed with fruity flavors. The pulpy texture taste so delicious. Use fully ripened best tasting peaches.,"['peaches', 'whipping cream', 'sweetened condensed milk', 'lemon juice', 'orange food color']","{'Calories': '272 kcal', 'Carbohydrates': '26 g', 'Protein': '4 g', 'Fat': '18 g', 'Saturated Fat': '11 g', 'Cholesterol': '66 mg', 'Sodium': '57 mg', 'Potassium': '296 mg', 'Fiber': '1 g', 'Sugar': '24 g', 'Vitamin A': '916 IU', 'Vitamin C': '7 mg', 'Calcium': '124 mg', 'Iron': '1 mg'}","{'PrepTime': '20 minutes', 'CookTime': '5 minutes', 'freezingtime': '4 hours'}"
https://recipe52.com/wp-content/uploads/2021/05/peach-jam-5-360x360.jpg,Peach Jam Recipe without Pectin,Butters and Jams,World,"low-sugar, Noe pectin jam, Peach jam","It has such a mellow sweet and balanced taste, I almost fell in love with it. This peach jam without pectin is thick and spreadable.","['peach', 'sugar', 'lemon juice']","{'Calories': '48 kcal', 'Carbohydrates': '12 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '1 g', 'Sodium': '1 mg', 'Potassium': '55 mg', 'Fiber': '1 g', 'Sugar': '12 g', 'Vitamin A': '92 IU', 'Vitamin C': '2 mg', 'Calcium': '2 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2020/09/peach-juice-drink-4-360x360.jpg,Peach Juice,Drinks,World,"Peach drink, Peach juice",Use fresh peaches for the best results. Adjust sugar if using canned or frozen peaches.,"['peach chunks', 'water', 'sugar', 'lemon juice', 'ice', 'Mint leaves', 'lemon soda']","{'Calories': '154 kcal', 'Carbohydrates': '40 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Sodium': '15 mg', 'Potassium': '163 mg', 'Fiber': '1 g', 'Sugar': '38 g', 'Vitamin A': '252 IU', 'Vitamin C': '11 mg', 'Calcium': '12 mg', 'Iron': '1 mg'}",{'PrepTime': '10 minutes'}
https://recipe52.com/wp-content/uploads/2021/09/Pear-jam-2-300x300.jpg,Pear Jam,Butters and Jams,World,"low-sugar, no pectin jam, Pear jam, Small batch, Spiced jam",This is a small batch quick recipe that can be doubled easily using 2X and 3X options. The flavors of cinnamon and ginger are deliciously delightful in jam.,"['pear', 'sugar', 'lemon juice', 'cinnamon ', 'grated ginger ', 'lemon zest']","{'Calories': '80 kcal', 'Carbohydrates': '20 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Sodium': '1 mg', 'Potassium': '36 mg', 'Fiber': '1 g', 'Sugar': '18 g', 'Vitamin A': '10 IU', 'Vitamin C': '2 mg', 'Calcium': '4 mg', 'Iron': '1 mg'}","{'PrepTime': '2 hours', 'CookTime': '25 minutes'}"
https://recipe52.com/wp-content/uploads/2021/06/plum-recipes-4-360x360.jpg,Plum Juice Recipe,Drinks,World,"plum drink, plum lemonade","Use this basic syrup to make plum drink, plum juice and lemonade. A delicious way to enjoy chilled fruit goodness in hot summers.","['plums', 'sugar', 'lemon juice', 'chilled water', 'plum syrup', 'lemon soda', 'Mint leaves', 'ice cubes', 'plum syrup', 'Mint leaves']","{'Calories': '272 kcal', 'Carbohydrates': '70 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Sodium': '1 mg', 'Potassium': '107 mg', 'Fiber': '1 g', 'Sugar': '69 g', 'Vitamin A': '216 IU', 'Vitamin C': '9 mg', 'Calcium': '5 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'CookTime': '15 minutes', 'CoolingTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2021/06/Plum-Icecream-8-360x360.jpg,Plum Ice Cream,Dessert,World,"no churn, Plum icecream, Plum recipes",This plum ice cream is truly indulgent. It is very creamy and has no icicles. Just a very intense plum flavor.,"['plum', 'whipping cream', 'sweetened condensed milk', 'lemon juice']","{'Calories': '260 kcal', 'Carbohydrates': '23 g', 'Protein': '4 g', 'Fat': '18 g', 'Saturated Fat': '11 g', 'Cholesterol': '66 mg', 'Sodium': '57 mg', 'Potassium': '213 mg', 'Fiber': '1 g', 'Sugar': '22 g', 'Vitamin A': '802 IU', 'Vitamin C': '5 mg', 'Calcium': '122 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'CookTime': '5 minutes', 'freezingtime': '4 hours'}"
https://recipe52.com/wp-content/uploads/2018/07/Plum-jam-blog-1-of-1-300x300.jpg,Plum Jam Recipe Without Pectin,Breakfast,World,"low-sugar, Plum jam recipe without pectin",A super simple recipe to absolutely delicious jam. It tastes sweet and refreshing.,"['plum', 'sugar', 'lemon juice']","{'Calories': '63 kcal', 'Carbohydrates': '16 g', 'Protein': '1 g', 'Fat': '1 g', 'Saturated Fat': '1 g', 'Sodium': '1 mg', 'Potassium': '50 mg', 'Fiber': '1 g', 'Sugar': '16 g', 'Vitamin A': '108 IU', 'Vitamin C': '3 mg', 'Calcium': '2 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'CookTime': '50 minutes'}"
https://recipe52.com/wp-content/uploads/2019/10/potato-cheese-ball-recipe-500x500.jpg,Potato Cheese Balls Recipe,"Side Line, Starter,",World,potato cheese balls recipe,These potatoes cheese balls are so crispy and well seasoned. You’ll love em!,"['potatoes', 'bread crumbs', 'chopped fresh corriander', 'chopped green onions', 'lemon juice', 'red chilli powder', 'garlic paste', 'cumin powder', 'salt or more to taste', 'cheddar cheese', 'red chilli flakes', 'dried basil ', 'black pepper', 'cornflour', 'eggs ', 'red chilli powder', 'salt', 'water', 'bread crumbs', 'Oil ']","{'Calories': '85 kcal', 'Carbohydrates': '8 g', 'Protein': '2 g', 'Fat': '5 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '2 g', 'Trans Fat': '1 g', 'Cholesterol': '11 mg', 'Sodium': '167 mg', 'Potassium': '110 mg', 'Fiber': '1 g', 'Sugar': '1 g', 'Vitamin A': '118 IU', 'Vitamin C': '5 mg', 'Calcium': '44 mg', 'Iron': '1 mg'}","{'PrepTime': '40 minutes', 'CookTime': '5 minutes'}"
https://recipe52.com/wp-content/uploads/2022/05/Mango-delight-14-360x360.jpg,Mango Delight Recipe,Dessert,"Indian, Pakistani, World","mango delight recipe, mango dessert recipe",A quick dessert that is a great delight to mango lovers. It is a true treasure of the summer season and an irresistible treat when served chilled from the freeze.,"['mango chunks', 'condensed milk', 'whipping cream', 'Marie biscuit', 'Crushed biscuit and nut to garnish']","{'Calories': '266 kcal', 'Carbohydrates': '23 g', 'Protein': '4 g', 'Fat': '19 g', 'Saturated Fat': '12 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '5 g', 'Cholesterol': '59 mg', 'Sodium': '57 mg', 'Potassium': '208 mg', 'Fiber': '1 g', 'Sugar': '21 g', 'Vitamin A': '1165 IU', 'Vitamin C': '16 mg', 'Calcium': '106 mg', 'Iron': '1 mg'}","{'PrepTime': '20 minutes', 'ChillingTime': '2 hours'}"
https://recipe52.com/wp-content/uploads/2024/08/Rocky-Road-Ice-Cream-8-300x300.jpg,Rocky Road Ice Cream Recipe,Dessert,American,Rocky Road Ice Cream,The ultimate Rocky Road ice cream for all sweet tooth lovers is a silky smooth chocolate base with chewy marshmallows and crunchy nuts.,"['heavy cream', ' cocoa powder', 'sweetened condensed milk', 'chocolate', 'sliced almonds', 'miniature marshmallows']","{'Calories': '368 kcal', 'Carbohydrates': '27 g', 'Protein': '7 g', 'Fat': '28 g', 'Saturated Fat': '16 g', 'Polyunsaturated Fat': '2 g', 'Monounsaturated Fat': '8 g', 'Trans Fat': '0.001 g', 'Cholesterol': '79 mg', 'Sodium': '67 mg', 'Potassium': '313 mg', 'Fiber': '3 g', 'Sugar': '22 g', 'Vitamin A': '967 IU', 'Vitamin C': '1 mg', 'Calcium': '161 mg', 'Iron': '1 mg'}","{'PrepTime': '10 minutes', 'Freezingtime': '4 hours'}"
https://recipe52.com/wp-content/uploads/2019/02/Sarsoon-ka-saag-1-of-1-500x500.jpg,Sarson Ka Saag Pakistani,Main Course,"Indian, Pakistani","Mustard greens recipe Indian style, Sarsoon ka saag recipe",A unique and delicious way to eat leafy mustard greens.,"['mustard greens', 'spinach', 'cumin seeds', 'turmeric', 'salt', 'water', 'ghee or butter', 'cloves garlic', 'mustard seeds', 'fenugreek seeds', 'medium onion', 'green chilli paste', 'ginger', 'tomato']",{'Calories': '204 kcal'},"{'PrepTime': '10 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2023/03/Chicken-crepes--300x300.jpg,Chicken Crepes,Dinner Recipes,"French, World",Savory Chicken Crepe Recipe,"The crepes are like crepes —- soft and yummy. Filling has spices, herb and few green veggies to add more bite to the dish. We all love it!!!","['milk', 'water', 'flour', 'eggs', 'butter', 'salt', 'Oil', 'boneless chicken', 'garlic paste', 'green chilli', 'oil', 'Salt to taste', 'oil', 'garlic chopped', 'plain flour', 'oregano powder', 'black pepper powder', 'chicken bouillon cube', 'milk', 'large stalk green onions', 'medium capsicum', 'medium green chillies', 'cheddar cheese', 'dried oregano']","{'Calories': '435 kcal', 'Carbohydrates': '26 g', 'Protein': '23 g', 'Fat': '26 g', 'Saturated Fat': '7 g', 'Polyunsaturated Fat': '5 g', 'Monounsaturated Fat': '12 g', 'Trans Fat': '0.1 g', 'Cholesterol': '124 mg', 'Sodium': '475 mg', 'Potassium': '475 mg', 'Fiber': '1 g', 'Sugar': '8 g', 'Vitamin A': '473 IU', 'Vitamin C': '3 mg', 'Calcium': '293 mg', 'Iron': '2 mg'}","{'PrepTime': '20 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2017/04/seekh-kabab-2-1-of-1-e1571647743931.gif,Chicken Seekh Kabab Recipe,Main Course,"Indian, Pakistani","chicken seekh kabab, seekh kabab chicken", Follow this recipe chicken seekh recipe ditto and you’ll get simply scrumptious food hitting your palate.,"['ground chicken ', 'onion', 'fresh coriander', 'minced ginger', 'garlic', 'green chillies', ' butter', 'cream', 'seekh kabab masala', 'ghee or oil ', 'piece of charcoal', 'gram flour or chickpea flour ', 'coriander seeds', 'Kashmiri red chilli powder', 'red chilli powder', 'cumin seeds', 'black pepper', 'turmeric powder', 'oregano seed', 'laung', 'salt ']","{'Calories': '76 kcal', 'Carbohydrates': '4 g', 'Protein': '7 g', 'Fat': '4 g', 'Saturated Fat': '1 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '2 g', 'Trans Fat': '1 g', 'Cholesterol': '32 mg', 'Sodium': '200 mg', 'Potassium': '257 mg', 'Fiber': '1 g', 'Sugar': '1 g', 'Vitamin A': '361 IU', 'Vitamin C': '3 mg', 'Calcium': '26 mg', 'Iron': '1 mg'}","{'PrepTime': '30 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2020/08/beef-seekh-kabab-17-360x360.jpg,Beef Seekh Kebab (Pakistani),Main Course,"Indian, Pakistani",seekh kebab,These seekh kebab require minimal effort and are absolutely droll worthy. You need just 35 minutes to make these. Watch the video to believe!,"['ground beef ', 'cumin seeds', 'coriander powder', 'butter ', 'chopped ginger', 'chopped garlic', 'red chilli powder', 'baking soda', 'salt', 'finely chopped onion', 'chopped coriander leaves', 'chopped mint', 'garam masala', 'Oil']","{'Calories': '475 kcal', 'Carbohydrates': '9 g', 'Protein': '31 g', 'Fat': '35 g', 'Saturated Fat': '13 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '15 g', 'Trans Fat': '2 g', 'Cholesterol': '119 mg', 'Sodium': '1438 mg', 'Potassium': '672 mg', 'Fiber': '3 g', 'Sugar': '2 g', 'Vitamin A': '663 IU', 'Vitamin C': '5 mg', 'Calcium': '116 mg', 'Iron': '6 mg'}","{'PrepTime': '15 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2021/04/sheer-khurma-1-3-300x300.jpg,Sheer Khurma,Dessert,"Indian, Pakistani","sheer khurma, sheer khurma pakistani","A rich and nutritious dessert, quite filling too. Served chilled or warm as per taste.","['milk', 'sugar', 'green cardamom powder', ' saffron', 'butter', 'dried dates', 'mixed nuts', 'crushed Indian vermicelli', 'raisins', 'cream']","{'Calories': '332 kcal', 'Carbohydrates': '45 g', 'Protein': '9 g', 'Fat': '14 g', 'Saturated Fat': '7 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '4 g', 'Cholesterol': '36 mg', 'Sodium': '119 mg', 'Potassium': '416 mg', 'Fiber': '2 g', 'Sugar': '24 g', 'Vitamin A': '479 IU', 'Vitamin C': '1 mg', 'Calcium': '270 mg', 'Iron': '1 mg'}","{'PrepTime': '5 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2024/02/Shepherds-pie-1-300x300.jpg,Indian Shepherd's Pie Recipe,Dinner Recipes,Irish,shepherds pie,Get a spiced twist on this Indian shepherd's pie that will excite your taste buds. The creamy mashed potato has cheese topping for perfect winter comfort! You can make this spicy shepherd's pie casserole ahead and reheat it in the oven before serving.,"['oil', ' onions', 'soya sauce', 'garlic', 'ginger', 'red chilli flakes', 'cumin', 'salt', 'oregano powder', 'thyme powder', 'tomatoes', 'carrot', 'green pea', 'sweet corn', 'ground meat', 'chopped chilies', 'cilantro ', 'potato', 'milk', 'butter', 'garlic powder', 'Red chili flakes', 'salt or to taste', 'cheddar cheese']","{'Calories': '669 kcal', 'Carbohydrates': '62 g', 'Protein': '29 g', 'Fat': '35 g', 'Saturated Fat': '12 g', 'Polyunsaturated Fat': '4 g', 'Monounsaturated Fat': '15 g', 'Trans Fat': '1 g', 'Cholesterol': '83 mg', 'Sodium': '1084 mg', 'Potassium': '1745 mg', 'Fiber': '8 g', 'Sugar': '8 g', 'Vitamin A': '2762 IU', 'Vitamin C': '70 mg', 'Calcium': '279 mg', 'Iron': '5 mg'}","{'PrepTime': '20 minutes', 'CookTime': '30 minutes'}"
https://recipe52.com/wp-content/uploads/2021/10/Roti-Recipe-37-360x360.jpg,Soft Roti Recipe (with Secret Tips),Dinner Recipes,"Indian, Pakistani","chapati, roti recipe",Roti making is an art that can be mastered with little practise. With precise instruction you can be an expert roti maker too.,"['whole wheat flour/ gundum atta', 'oil or ghee', 'salt', 'warm water']","{'Calories': '89 kcal', 'Carbohydrates': '14 g', 'Protein': '3 g', 'Fat': '3 g', 'Saturated Fat': '0.3 g', 'Polyunsaturated Fat': '1 g', 'Monounsaturated Fat': '2 g', 'Trans Fat': '0.01 g', 'Sodium': '130 mg', 'Potassium': '73 mg', 'Fiber': '2 g', 'Sugar': '0.1 g', 'Vitamin A': '2 IU', 'Calcium': '7 mg', 'Iron': '1 mg'}","{'PrepTime': '15 minutes', 'CookTime': '20 minutes'}"
https://recipe52.com/wp-content/uploads/2024/03/Spicy-chicken-sandwich-2-360x360.jpg,Spicy Chicken Sandwich,Appetizer,American,spicy chicken sandwich,"You'll adore this easy spicy chicken sandwich. The chicken is juicy and flavorful; the breading is seasoned, and the extra crunchy crust will give pleasure in every bite. Bonus, get the sauce recipe as well. And you do it in 45 mins, wow!","['chicken breast,  or 6 thigh pieces,', 'egg', 'chipotle sauce', 'lemon juice', 'pepper', 'salt', 'garlic powder', 'flour', 'cornflour', 'garlic powder', 'salt', 'pepper', 'baking powder', 'paprika', 'chili flakes ', 'Cold water', 'Oil', 'mayonnaise\u2028\u2028', 'chipotle sauce', 'ketchup', 'honey', 'mustard sauce', 'Cheese slices', 'buns', 'Lettuce, pickles, veggies', 'Any other sauce of choice']","{'Calories': '935 kcal', 'Carbohydrates': '60 g', 'Protein': '37 g', 'Fat': '60 g', 'Saturated Fat': '9 g', 'Polyunsaturated Fat': '21 g', 'Monounsaturated Fat': '25 g', 'Trans Fat': '0.2 g', 'Cholesterol': '129 mg', 'Sodium': '1121 mg', 'Potassium': '506 mg', 'Fiber': '2 g', 'Sugar': '7 g', 'Vitamin A': '554 IU', 'Vitamin C': '3 mg', 'Calcium': '189 mg', 'Iron': '13 mg'}","{'PrepTime': '30 minutes', 'CookTime': '15 minutes'}"
